Year,UNIT_MEASURE,AGE,Sex,Cause_of_death,Value
2022,NUMBER,0,F,certain_conditions_originating,32
2022,NUMBER,0,F,congenital_malformations_deformations,9
2022,NUMBER,0,F,symptoms_signs_and_abnormal,4
2022,NUMBER, 1-4,_T,infectious_and_parasitic,0
2022,NUMBER, 1-4,_T,diseases_of_the_blood,0
2022,NUMBER, 1-4,_T,mental_and_behavioural_disorders,0
2022,NUMBER, 1-4,_T,diseases_of_the_circulatory,0
2022,NUMBER, 1-4,_T,diseases_of_the_digestive,0
2022,NUMBER, 1-4,_T,diseases_of_the_skin,0
2022,NUMBER, 1-4,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER, 1-4,_T,diseases_of_the_genitourinary,0
2022,NUMBER, 1-4,_T,pregnancy_childbirth_and_the,0
2022,NUMBER, 1-4,_T,certain_conditions_originating,0
2022,NUMBER, 1-4,_T,congenital_malformations_deformations,0
2022,NUMBER, 1-4,_T,factors_influencing_health_status,0
2022,NUMBER, 1-4,_T,neoplasms,1
2022,NUMBER, 1-4,_T,endocrine_metabolic_and_nutritional,1
2022,NUMBER, 1-4,_T,diseases_of_the_nervous,1
2022,NUMBER, 1-4,_T,diseases_of_the_respiratory,1
2022,NUMBER, 1-4,_T,symptoms_signs_and_abnormal,1
2022,NUMBER, 1-4,_T,special_purpose_codes,1
2022,NUMBER, 1-4,_T,unknown,1
2022,NUMBER, 1-4,_T,injuries_poisoning_and_consequences,3
2022,NUMBER, 1-4,M,infectious_and_parasitic,0
2022,NUMBER, 1-4,M,diseases_of_the_blood,0
2022,NUMBER, 1-4,M,endocrine_metabolic_and_nutritional,0
2022,NUMBER, 1-4,M,mental_and_behavioural_disorders,0
2022,NUMBER, 1-4,M,diseases_of_the_nervous,0
2022,NUMBER, 1-4,M,diseases_of_the_circulatory,0
2022,NUMBER, 1-4,M,diseases_of_the_respiratory,0
2022,NUMBER, 1-4,M,diseases_of_the_digestive,0
2022,NUMBER, 1-4,M,diseases_of_the_skin,0
2022,NUMBER, 1-4,M,diseases_of_the_musculoskeletal,0
2022,NUMBER, 1-4,M,diseases_of_the_genitourinary,0
2022,NUMBER, 1-4,M,pregnancy_childbirth_and_the,0
2022,NUMBER, 1-4,M,certain_conditions_originating,0
2022,NUMBER, 1-4,M,congenital_malformations_deformations,0
2022,NUMBER, 1-4,M,special_purpose_codes,0
2022,NUMBER, 1-4,M,factors_influencing_health_status,0
2022,NUMBER, 1-4,M,unknown,0
2022,NUMBER, 1-4,M,neoplasms,1
2022,NUMBER, 1-4,M,symptoms_signs_and_abnormal,1
2022,NUMBER, 1-4,M,injuries_poisoning_and_consequences,2
2022,NUMBER, 1-4,F,infectious_and_parasitic,0
2022,NUMBER, 1-4,F,neoplasms,0
2022,NUMBER, 1-4,F,diseases_of_the_blood,0
2022,NUMBER, 1-4,F,mental_and_behavioural_disorders,0
2022,NUMBER, 1-4,F,diseases_of_the_circulatory,0
2022,NUMBER, 1-4,F,diseases_of_the_digestive,0
2022,NUMBER, 1-4,F,diseases_of_the_skin,0
2022,NUMBER, 1-4,F,diseases_of_the_musculoskeletal,0
2022,NUMBER, 1-4,F,diseases_of_the_genitourinary,0
2022,NUMBER, 1-4,F,pregnancy_childbirth_and_the,0
2022,NUMBER, 1-4,F,certain_conditions_originating,0
2022,NUMBER, 1-4,F,congenital_malformations_deformations,0
2022,NUMBER, 1-4,F,symptoms_signs_and_abnormal,0
2022,NUMBER, 1-4,F,factors_influencing_health_status,0
2022,NUMBER, 1-4,F,endocrine_metabolic_and_nutritional,1
2022,NUMBER, 1-4,F,diseases_of_the_nervous,1
2022,NUMBER, 1-4,F,diseases_of_the_respiratory,1
2022,NUMBER, 1-4,F,injuries_poisoning_and_consequences,1
2022,NUMBER, 1-4,F,special_purpose_codes,1
2022,NUMBER, 1-4,F,unknown,1
2022,NUMBER, 5-9,_T,infectious_and_parasitic,0
2022,NUMBER, 5-9,_T,diseases_of_the_blood,0
2022,NUMBER, 5-9,_T,mental_and_behavioural_disorders,0
2022,NUMBER, 5-9,_T,diseases_of_the_digestive,0
2022,NUMBER, 5-9,_T,diseases_of_the_skin,0
2022,NUMBER, 5-9,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER, 5-9,_T,diseases_of_the_genitourinary,0
2022,NUMBER, 5-9,_T,pregnancy_childbirth_and_the,0
2022,NUMBER, 5-9,_T,certain_conditions_originating,0
2022,NUMBER, 5-9,_T,injuries_poisoning_and_consequences,0
2022,NUMBER, 5-9,_T,special_purpose_codes,0
2022,NUMBER, 5-9,_T,factors_influencing_health_status,0
2022,NUMBER, 5-9,_T,unknown,0
2022,NUMBER, 5-9,_T,endocrine_metabolic_and_nutritional,1
2022,NUMBER, 5-9,_T,diseases_of_the_respiratory,1
2022,NUMBER, 5-9,_T,congenital_malformations_deformations,1
2022,NUMBER, 5-9,_T,symptoms_signs_and_abnormal,1
2022,NUMBER, 5-9,_T,neoplasms,2
2022,NUMBER, 5-9,_T,diseases_of_the_circulatory,2
2022,NUMBER, 5-9,_T,diseases_of_the_nervous,3
2022,NUMBER, 5-9,M,infectious_and_parasitic,0
2022,NUMBER, 5-9,M,diseases_of_the_blood,0
2022,NUMBER, 5-9,M,mental_and_behavioural_disorders,0
2022,NUMBER, 5-9,M,diseases_of_the_digestive,0
2022,NUMBER, 5-9,M,diseases_of_the_skin,0
2022,NUMBER, 5-9,M,diseases_of_the_musculoskeletal,0
2022,NUMBER, 5-9,M,diseases_of_the_genitourinary,0
2022,NUMBER, 5-9,M,pregnancy_childbirth_and_the,0
2022,NUMBER, 5-9,M,certain_conditions_originating,0
2022,NUMBER, 5-9,M,symptoms_signs_and_abnormal,0
2022,NUMBER, 5-9,M,injuries_poisoning_and_consequences,0
2022,NUMBER, 5-9,M,special_purpose_codes,0
2022,NUMBER, 5-9,M,factors_influencing_health_status,0
2022,NUMBER, 5-9,M,unknown,0
2022,NUMBER, 5-9,M,neoplasms,1
2022,NUMBER, 5-9,M,endocrine_metabolic_and_nutritional,1
2022,NUMBER, 5-9,M,diseases_of_the_circulatory,1
2022,NUMBER, 5-9,M,diseases_of_the_respiratory,1
2022,NUMBER, 5-9,M,congenital_malformations_deformations,1
2022,NUMBER, 5-9,M,diseases_of_the_nervous,2
2022,NUMBER, 5-9,F,infectious_and_parasitic,0
2022,NUMBER, 5-9,F,diseases_of_the_blood,0
2022,NUMBER, 5-9,F,endocrine_metabolic_and_nutritional,0
2022,NUMBER, 5-9,F,mental_and_behavioural_disorders,0
2022,NUMBER, 5-9,F,diseases_of_the_respiratory,0
2022,NUMBER, 5-9,F,diseases_of_the_digestive,0
2022,NUMBER, 5-9,F,diseases_of_the_skin,0
2022,NUMBER, 5-9,F,diseases_of_the_musculoskeletal,0
2022,NUMBER, 5-9,F,diseases_of_the_genitourinary,0
2022,NUMBER, 5-9,F,pregnancy_childbirth_and_the,0
2022,NUMBER, 5-9,F,certain_conditions_originating,0
2022,NUMBER, 5-9,F,congenital_malformations_deformations,0
2022,NUMBER, 5-9,F,injuries_poisoning_and_consequences,0
2022,NUMBER, 5-9,F,special_purpose_codes,0
2022,NUMBER, 5-9,F,factors_influencing_health_status,0
2022,NUMBER, 5-9,F,unknown,0
2022,NUMBER, 5-9,F,neoplasms,1
2022,NUMBER, 5-9,F,diseases_of_the_nervous,1
2022,NUMBER, 5-9,F,diseases_of_the_circulatory,1
2022,NUMBER, 5-9,F,symptoms_signs_and_abnormal,1
2022,NUMBER, 10-14,_T,infectious_and_parasitic,0
2022,NUMBER, 10-14,_T,diseases_of_the_blood,0
2022,NUMBER, 10-14,_T,endocrine_metabolic_and_nutritional,0
2022,NUMBER, 10-14,_T,mental_and_behavioural_disorders,0
2022,NUMBER, 10-14,_T,diseases_of_the_digestive,0
2022,NUMBER, 10-14,_T,diseases_of_the_skin,0
2022,NUMBER, 10-14,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER, 10-14,_T,diseases_of_the_genitourinary,0
2022,NUMBER, 10-14,_T,pregnancy_childbirth_and_the,0
2022,NUMBER, 10-14,_T,certain_conditions_originating,0
2022,NUMBER, 10-14,_T,factors_influencing_health_status,0
2022,NUMBER, 10-14,_T,diseases_of_the_circulatory,1
2022,NUMBER, 10-14,_T,congenital_malformations_deformations,1
2022,NUMBER, 10-14,_T,special_purpose_codes,1
2022,NUMBER, 10-14,_T,unknown,1
2022,NUMBER, 10-14,_T,diseases_of_the_nervous,2
2022,NUMBER, 10-14,_T,symptoms_signs_and_abnormal,2
2022,NUMBER, 10-14,_T,neoplasms,3
2022,NUMBER, 10-14,_T,diseases_of_the_respiratory,3
2022,NUMBER, 10-14,_T,injuries_poisoning_and_consequences,5
2022,NUMBER, 10-14,M,infectious_and_parasitic,0
2022,NUMBER, 10-14,M,diseases_of_the_blood,0
2022,NUMBER, 10-14,M,endocrine_metabolic_and_nutritional,0
2022,NUMBER, 10-14,M,mental_and_behavioural_disorders,0
2022,NUMBER, 10-14,M,diseases_of_the_nervous,0
2022,NUMBER, 10-14,M,diseases_of_the_circulatory,0
2022,NUMBER, 10-14,M,diseases_of_the_digestive,0
2022,NUMBER, 10-14,M,diseases_of_the_skin,0
2022,NUMBER, 10-14,M,diseases_of_the_musculoskeletal,0
2022,NUMBER, 10-14,M,diseases_of_the_genitourinary,0
2022,NUMBER, 10-14,M,pregnancy_childbirth_and_the,0
2022,NUMBER, 10-14,M,certain_conditions_originating,0
2022,NUMBER, 10-14,M,congenital_malformations_deformations,0
2022,NUMBER, 10-14,M,factors_influencing_health_status,0
2022,NUMBER, 10-14,M,unknown,0
2022,NUMBER, 10-14,M,neoplasms,1
2022,NUMBER, 10-14,M,diseases_of_the_respiratory,1
2022,NUMBER, 10-14,M,symptoms_signs_and_abnormal,1
2022,NUMBER, 10-14,M,injuries_poisoning_and_consequences,1
2022,NUMBER, 10-14,M,special_purpose_codes,1
2022,NUMBER, 10-14,F,infectious_and_parasitic,0
2022,NUMBER, 10-14,F,diseases_of_the_blood,0
2022,NUMBER, 10-14,F,endocrine_metabolic_and_nutritional,0
2022,NUMBER, 10-14,F,mental_and_behavioural_disorders,0
2022,NUMBER, 10-14,F,diseases_of_the_digestive,0
2022,NUMBER, 10-14,F,diseases_of_the_skin,0
2022,NUMBER, 10-14,F,diseases_of_the_musculoskeletal,0
2022,NUMBER, 10-14,F,diseases_of_the_genitourinary,0
2022,NUMBER, 10-14,F,pregnancy_childbirth_and_the,0
2022,NUMBER, 10-14,F,certain_conditions_originating,0
2022,NUMBER, 10-14,F,special_purpose_codes,0
2022,NUMBER, 10-14,F,factors_influencing_health_status,0
2022,NUMBER, 10-14,F,diseases_of_the_circulatory,1
2022,NUMBER, 10-14,F,congenital_malformations_deformations,1
2022,NUMBER, 10-14,F,symptoms_signs_and_abnormal,1
2022,NUMBER, 10-14,F,unknown,1
2022,NUMBER, 10-14,F,neoplasms,2
2022,NUMBER, 10-14,F,diseases_of_the_nervous,2
2022,NUMBER, 10-14,F,diseases_of_the_respiratory,2
2022,NUMBER, 10-14,F,injuries_poisoning_and_consequences,4
2022,NUMBER,15-19,_T,infectious_and_parasitic,0
2022,NUMBER,15-19,_T,diseases_of_the_blood,0
2022,NUMBER,15-19,_T,endocrine_metabolic_and_nutritional,0
2022,NUMBER,15-19,_T,diseases_of_the_skin,0
2022,NUMBER,15-19,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER,15-19,_T,diseases_of_the_genitourinary,0
2022,NUMBER,15-19,_T,pregnancy_childbirth_and_the,0
2022,NUMBER,15-19,_T,certain_conditions_originating,0
2022,NUMBER,15-19,_T,factors_influencing_health_status,0
2022,NUMBER,15-19,_T,unknown,0
2022,NUMBER,15-19,_T,mental_and_behavioural_disorders,1
2022,NUMBER,15-19,_T,diseases_of_the_digestive,1
2022,NUMBER,15-19,_T,diseases_of_the_respiratory,2
2022,NUMBER,15-19,_T,congenital_malformations_deformations,2
2022,NUMBER,15-19,_T,special_purpose_codes,2
2022,NUMBER,15-19,_T,neoplasms,5
2022,NUMBER,15-19,_T,diseases_of_the_nervous,7
2022,NUMBER,15-19,_T,diseases_of_the_circulatory,3
2022,NUMBER,15-19,_T,symptoms_signs_and_abnormal,3
2022,NUMBER,15-19,_T,injuries_poisoning_and_consequences,17
2022,NUMBER,15-19,M,infectious_and_parasitic,0
2022,NUMBER,15-19,M,diseases_of_the_blood,0
2022,NUMBER,15-19,M,endocrine_metabolic_and_nutritional,0
2022,NUMBER,15-19,M,diseases_of_the_digestive,0
2022,NUMBER,15-19,M,diseases_of_the_skin,0
2022,NUMBER,15-19,M,diseases_of_the_musculoskeletal,0
2022,NUMBER,15-19,M,diseases_of_the_genitourinary,0
2022,NUMBER,15-19,M,pregnancy_childbirth_and_the,0
2022,NUMBER,15-19,M,certain_conditions_originating,0
2022,NUMBER,15-19,M,factors_influencing_health_status,0
2022,NUMBER,15-19,M,unknown,0
2022,NUMBER,15-19,M,mental_and_behavioural_disorders,1
2022,NUMBER,15-19,M,diseases_of_the_circulatory,1
2022,NUMBER,15-19,M,diseases_of_the_respiratory,1
2022,NUMBER,15-19,M,congenital_malformations_deformations,1
2022,NUMBER,15-19,M,neoplasms,2
2022,NUMBER,15-19,M,special_purpose_codes,2
2022,NUMBER,15-19,M,diseases_of_the_nervous,6
2022,NUMBER,15-19,M,symptoms_signs_and_abnormal,3
2022,NUMBER,15-19,M,injuries_poisoning_and_consequences,11
2022,NUMBER,15-19,F,infectious_and_parasitic,0
2022,NUMBER,15-19,F,diseases_of_the_blood,0
2022,NUMBER,15-19,F,endocrine_metabolic_and_nutritional,0
2022,NUMBER,15-19,F,mental_and_behavioural_disorders,0
2022,NUMBER,15-19,F,diseases_of_the_skin,0
2022,NUMBER,15-19,F,diseases_of_the_musculoskeletal,0
2022,NUMBER,15-19,F,diseases_of_the_genitourinary,0
2022,NUMBER,15-19,F,pregnancy_childbirth_and_the,0
2022,NUMBER,15-19,F,certain_conditions_originating,0
2022,NUMBER,15-19,F,symptoms_signs_and_abnormal,0
2022,NUMBER,15-19,F,special_purpose_codes,0
2022,NUMBER,15-19,F,factors_influencing_health_status,0
2022,NUMBER,15-19,F,unknown,0
2022,NUMBER,15-19,F,diseases_of_the_nervous,1
2022,NUMBER,15-19,F,diseases_of_the_respiratory,1
2022,NUMBER,15-19,F,diseases_of_the_digestive,1
2022,NUMBER,15-19,F,congenital_malformations_deformations,1
2022,NUMBER,15-19,F,diseases_of_the_circulatory,2
2022,NUMBER,15-19,F,neoplasms,3
2022,NUMBER,15-19,F,injuries_poisoning_and_consequences,6
2022,NUMBER,20-24,_T,diseases_of_the_blood,0
2022,NUMBER,20-24,_T,mental_and_behavioural_disorders,0
2022,NUMBER,20-24,_T,diseases_of_the_skin,0
2022,NUMBER,20-24,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER,20-24,_T,diseases_of_the_genitourinary,0
2022,NUMBER,20-24,_T,pregnancy_childbirth_and_the,0
2022,NUMBER,20-24,_T,certain_conditions_originating,0
2022,NUMBER,20-24,_T,congenital_malformations_deformations,0
2022,NUMBER,20-24,_T,factors_influencing_health_status,0
2022,NUMBER,20-24,_T,infectious_and_parasitic,1
2022,NUMBER,20-24,_T,endocrine_metabolic_and_nutritional,1
2022,NUMBER,20-24,_T,diseases_of_the_digestive,1
2022,NUMBER,20-24,_T,neoplasms,2
2022,NUMBER,20-24,_T,diseases_of_the_nervous,6
2022,NUMBER,20-24,_T,diseases_of_the_circulatory,7
2022,NUMBER,20-24,_T,diseases_of_the_respiratory,3
2022,NUMBER,20-24,_T,symptoms_signs_and_abnormal,3
2022,NUMBER,20-24,_T,injuries_poisoning_and_consequences,17
2022,NUMBER,20-24,_T,special_purpose_codes,4
2022,NUMBER,20-24,_T,unknown,3
2022,NUMBER,20-24,M,diseases_of_the_blood,0
2022,NUMBER,20-24,M,mental_and_behavioural_disorders,0
2022,NUMBER,20-24,M,diseases_of_the_skin,0
2022,NUMBER,20-24,M,diseases_of_the_musculoskeletal,0
2022,NUMBER,20-24,M,diseases_of_the_genitourinary,0
2022,NUMBER,20-24,M,pregnancy_childbirth_and_the,0
2022,NUMBER,20-24,M,certain_conditions_originating,0
2022,NUMBER,20-24,M,congenital_malformations_deformations,0
2022,NUMBER,20-24,M,factors_influencing_health_status,0
2022,NUMBER,20-24,M,infectious_and_parasitic,1
2022,NUMBER,20-24,M,endocrine_metabolic_and_nutritional,1
2022,NUMBER,20-24,M,diseases_of_the_respiratory,1
2022,NUMBER,20-24,M,diseases_of_the_digestive,1
2022,NUMBER,20-24,M,neoplasms,2
2022,NUMBER,20-24,M,symptoms_signs_and_abnormal,2
2022,NUMBER,20-24,M,special_purpose_codes,2
2022,NUMBER,20-24,M,diseases_of_the_nervous,5
2022,NUMBER,20-24,M,diseases_of_the_circulatory,7
2022,NUMBER,20-24,M,injuries_poisoning_and_consequences,17
2022,NUMBER,20-24,M,unknown,3
2022,NUMBER,20-24,F,infectious_and_parasitic,0
2022,NUMBER,20-24,F,neoplasms,0
2022,NUMBER,20-24,F,diseases_of_the_blood,0
2022,NUMBER,20-24,F,endocrine_metabolic_and_nutritional,0
2022,NUMBER,20-24,F,mental_and_behavioural_disorders,0
2022,NUMBER,20-24,F,diseases_of_the_circulatory,0
2022,NUMBER,20-24,F,diseases_of_the_digestive,0
2022,NUMBER,20-24,F,diseases_of_the_skin,0
2022,NUMBER,20-24,F,diseases_of_the_musculoskeletal,0
2022,NUMBER,20-24,F,diseases_of_the_genitourinary,0
2022,NUMBER,20-24,F,pregnancy_childbirth_and_the,0
2022,NUMBER,20-24,F,certain_conditions_originating,0
2022,NUMBER,20-24,F,congenital_malformations_deformations,0
2022,NUMBER,20-24,F,injuries_poisoning_and_consequences,0
2022,NUMBER,20-24,F,factors_influencing_health_status,0
2022,NUMBER,20-24,F,unknown,0
2022,NUMBER,20-24,F,diseases_of_the_nervous,1
2022,NUMBER,20-24,F,symptoms_signs_and_abnormal,1
2022,NUMBER,20-24,F,diseases_of_the_respiratory,2
2022,NUMBER,20-24,F,special_purpose_codes,2
2022,NUMBER,25-29,_T,infectious_and_parasitic,0
2022,NUMBER,25-29,_T,mental_and_behavioural_disorders,0
2022,NUMBER,25-29,_T,diseases_of_the_skin,0
2022,NUMBER,25-29,_T,certain_conditions_originating,0
2022,NUMBER,25-29,_T,congenital_malformations_deformations,0
2022,NUMBER,25-29,_T,factors_influencing_health_status,0
2022,NUMBER,25-29,_T,diseases_of_the_blood,1
2022,NUMBER,25-29,_T,diseases_of_the_nervous,1
2022,NUMBER,25-29,_T,diseases_of_the_genitourinary,2
2022,NUMBER,25-29,_T,unknown,2
2022,NUMBER,25-29,_T,neoplasms,11
2022,NUMBER,25-29,_T,endocrine_metabolic_and_nutritional,3
2022,NUMBER,25-29,_T,diseases_of_the_circulatory,14
2022,NUMBER,25-29,_T,diseases_of_the_respiratory,5
2022,NUMBER,25-29,_T,diseases_of_the_digestive,5
2022,NUMBER,25-29,_T,diseases_of_the_musculoskeletal,3
2022,NUMBER,25-29,_T,pregnancy_childbirth_and_the,3
2022,NUMBER,25-29,_T,symptoms_signs_and_abnormal,6
2022,NUMBER,25-29,_T,injuries_poisoning_and_consequences,19
2022,NUMBER,25-29,_T,special_purpose_codes,7
2022,NUMBER,25-29,M,infectious_and_parasitic,0
2022,NUMBER,25-29,M,diseases_of_the_blood,0
2022,NUMBER,25-29,M,mental_and_behavioural_disorders,0
2022,NUMBER,25-29,M,diseases_of_the_nervous,0
2022,NUMBER,25-29,M,diseases_of_the_skin,0
2022,NUMBER,25-29,M,diseases_of_the_musculoskeletal,0
2022,NUMBER,25-29,M,pregnancy_childbirth_and_the,0
2022,NUMBER,25-29,M,certain_conditions_originating,0
2022,NUMBER,25-29,M,congenital_malformations_deformations,0
2022,NUMBER,25-29,M,factors_influencing_health_status,0
2022,NUMBER,25-29,M,diseases_of_the_genitourinary,1
2022,NUMBER,25-29,M,unknown,1
2022,NUMBER,25-29,M,endocrine_metabolic_and_nutritional,2
2022,NUMBER,25-29,M,special_purpose_codes,2
2022,NUMBER,25-29,M,neoplasms,5
2022,NUMBER,25-29,M,diseases_of_the_circulatory,9
2022,NUMBER,25-29,M,diseases_of_the_respiratory,3
2022,NUMBER,25-29,M,diseases_of_the_digestive,4
2022,NUMBER,25-29,M,symptoms_signs_and_abnormal,5
2022,NUMBER,25-29,M,injuries_poisoning_and_consequences,17
2022,NUMBER,25-29,F,infectious_and_parasitic,0
2022,NUMBER,25-29,F,mental_and_behavioural_disorders,0
2022,NUMBER,25-29,F,diseases_of_the_skin,0
2022,NUMBER,25-29,F,certain_conditions_originating,0
2022,NUMBER,25-29,F,congenital_malformations_deformations,0
2022,NUMBER,25-29,F,factors_influencing_health_status,0
2022,NUMBER,25-29,F,diseases_of_the_blood,1
2022,NUMBER,25-29,F,endocrine_metabolic_and_nutritional,1
2022,NUMBER,25-29,F,diseases_of_the_nervous,1
2022,NUMBER,25-29,F,diseases_of_the_digestive,1
2022,NUMBER,25-29,F,diseases_of_the_genitourinary,1
2022,NUMBER,25-29,F,symptoms_signs_and_abnormal,1
2022,NUMBER,25-29,F,unknown,1
2022,NUMBER,25-29,F,diseases_of_the_respiratory,2
2022,NUMBER,25-29,F,injuries_poisoning_and_consequences,2
2022,NUMBER,25-29,F,neoplasms,6
2022,NUMBER,25-29,F,diseases_of_the_circulatory,5
2022,NUMBER,25-29,F,diseases_of_the_musculoskeletal,3
2022,NUMBER,25-29,F,pregnancy_childbirth_and_the,3
2022,NUMBER,25-29,F,special_purpose_codes,5
2022,NUMBER,30-34,_T,diseases_of_the_blood,0
2022,NUMBER,30-34,_T,mental_and_behavioural_disorders,0
2022,NUMBER,30-34,_T,diseases_of_the_skin,0
2022,NUMBER,30-34,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER,30-34,_T,diseases_of_the_genitourinary,0
2022,NUMBER,30-34,_T,pregnancy_childbirth_and_the,0
2022,NUMBER,30-34,_T,certain_conditions_originating,0
2022,NUMBER,30-34,_T,congenital_malformations_deformations,0
2022,NUMBER,30-34,_T,factors_influencing_health_status,0
2022,NUMBER,30-34,_T,endocrine_metabolic_and_nutritional,1
2022,NUMBER,30-34,_T,diseases_of_the_respiratory,2
2022,NUMBER,30-34,_T,special_purpose_codes,2
2022,NUMBER,30-34,_T,infectious_and_parasitic,3
2022,NUMBER,30-34,_T,neoplasms,18
2022,NUMBER,30-34,_T,diseases_of_the_nervous,4
2022,NUMBER,30-34,_T,diseases_of_the_circulatory,20
2022,NUMBER,30-34,_T,diseases_of_the_digestive,3
2022,NUMBER,30-34,_T,symptoms_signs_and_abnormal,5
2022,NUMBER,30-34,_T,injuries_poisoning_and_consequences,17
2022,NUMBER,30-34,_T,unknown,3
2022,NUMBER,30-34,M,diseases_of_the_blood,0
2022,NUMBER,30-34,M,mental_and_behavioural_disorders,0
2022,NUMBER,30-34,M,diseases_of_the_skin,0
2022,NUMBER,30-34,M,diseases_of_the_musculoskeletal,0
2022,NUMBER,30-34,M,diseases_of_the_genitourinary,0
2022,NUMBER,30-34,M,pregnancy_childbirth_and_the,0
2022,NUMBER,30-34,M,certain_conditions_originating,0
2022,NUMBER,30-34,M,congenital_malformations_deformations,0
2022,NUMBER,30-34,M,factors_influencing_health_status,0
2022,NUMBER,30-34,M,endocrine_metabolic_and_nutritional,1
2022,NUMBER,30-34,M,special_purpose_codes,1
2022,NUMBER,30-34,M,infectious_and_parasitic,2
2022,NUMBER,30-34,M,diseases_of_the_respiratory,2
2022,NUMBER,30-34,M,diseases_of_the_digestive,2
2022,NUMBER,30-34,M,neoplasms,9
2022,NUMBER,30-34,M,diseases_of_the_nervous,3
2022,NUMBER,30-34,M,diseases_of_the_circulatory,15
2022,NUMBER,30-34,M,symptoms_signs_and_abnormal,5
2022,NUMBER,30-34,M,injuries_poisoning_and_consequences,14
2022,NUMBER,30-34,M,unknown,3
2022,NUMBER,30-34,F,diseases_of_the_blood,0
2022,NUMBER,30-34,F,endocrine_metabolic_and_nutritional,0
2022,NUMBER,30-34,F,mental_and_behavioural_disorders,0
2022,NUMBER,30-34,F,diseases_of_the_respiratory,0
2022,NUMBER,30-34,F,diseases_of_the_skin,0
2022,NUMBER,30-34,F,diseases_of_the_musculoskeletal,0
2022,NUMBER,30-34,F,diseases_of_the_genitourinary,0
2022,NUMBER,30-34,F,pregnancy_childbirth_and_the,0
2022,NUMBER,30-34,F,certain_conditions_originating,0
2022,NUMBER,30-34,F,congenital_malformations_deformations,0
2022,NUMBER,30-34,F,symptoms_signs_and_abnormal,0
2022,NUMBER,30-34,F,factors_influencing_health_status,0
2022,NUMBER,30-34,F,unknown,0
2022,NUMBER,30-34,F,infectious_and_parasitic,1
2022,NUMBER,30-34,F,diseases_of_the_nervous,1
2022,NUMBER,30-34,F,diseases_of_the_digestive,1
2022,NUMBER,30-34,F,special_purpose_codes,1
2022,NUMBER,30-34,F,neoplasms,9
2022,NUMBER,30-34,F,diseases_of_the_circulatory,5
2022,NUMBER,30-34,F,injuries_poisoning_and_consequences,3
2022,NUMBER,35-39,_T,diseases_of_the_blood,0
2022,NUMBER,35-39,_T,diseases_of_the_skin,0
2022,NUMBER,35-39,_T,diseases_of_the_musculoskeletal,0
2022,NUMBER,35-39,_T,certain_conditions_originating,0
2022,NUMBER,35-39,_T,congenital_malformations_deformations,0
2022,NUMBER,35-39,_T,infectious_and_parasitic,1
2022,NUMBER,35-39,_T,endocrine_metabolic_and_nutritional,1
2022,NUMBER,35-39,_T,diseases_of_the_nervous,1
2022,NUMBER,35-39,_T,pregnancy_childbirth_and_the,1
2022,NUMBER,35-39,_T,factors_influencing_health_status,1
2022,NUMBER,35-39,_T,diseases_of_the_genitourinary,2
2022,NUMBER,35-39,_T,neoplasms,25
2022,NUMBER,35-39,_T,mental_and_behavioural_disorders,3
