Year,UNIT_MEASURE,Sex,Age,Cause of death,Value
2022,Number,Both sexes,45-49,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",3.0
2022,Number,Both sexes,45-49,(E00-E90) Endocrine metabolic and nutritional diseases,8.0
2022,Number,Both sexes,45-49,(F00-F99) Mental and behavioural disorders,4.0
2022,Number,Both sexes,45-49,(G00-G99) Diseases of the nervous system,16.0
2022,Number,Both sexes,45-49,(I00-I99) Diseases of the circulatory system,114.0
2022,Number,Both sexes,45-49,(J00-J99) Diseases of the respiratory system,10.0
2022,Number,Both sexes,45-49,(K00-K93) Diseases of the digestive system,12.0
2022,Number,Both sexes,45-49,(N00-N99) Diseases of the genitourinary system,6.0
2022,Number,Both sexes,45-49,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",22.0
2022,Number,Both sexes,45-49,"(S00-T98) Injuries, poisoning and consequences of external causes",22.0
2022,Number,Both sexes,45-49,(U00-U99) Special purpose codes,20.0
2022,Number,Both sexes,45-49,Unknown,15.0
2022,Number,M,45-49,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,M,45-49,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,M,45-49,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,M,45-49,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,M,45-49,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,M,45-49,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",1.0
2022,Number,M,45-49,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,M,45-49,(A00-B99) Infectious and parasitic diseases,2.0
2022,Number,M,45-49,"(C00-C97,D00-D48) Neoplasms",51.0
2022,Number,M,45-49,(E00-E90) Endocrine metabolic and nutritional diseases,7.0
2022,Number,M,45-49,(F00-F99) Mental and behavioural disorders,4.0
2022,Number,M,45-49,(G00-G99) Diseases of the nervous system,6.0
2022,Number,M,45-49,(I00-I99) Diseases of the circulatory system,84.0
2022,Number,M,45-49,(J00-J99) Diseases of the respiratory system,9.0
2022,Number,M,45-49,(K00-K93) Diseases of the digestive system,9.0
2022,Number,M,45-49,(N00-N99) Diseases of the genitourinary system,5.0
2022,Number,M,45-49,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",19.0
2022,Number,M,45-49,"(S00-T98) Injuries, poisoning and consequences of external causes",20.0
2022,Number,M,45-49,(U00-U99) Special purpose codes,15.0
2022,Number,M,45-49,Unknown,11.0
2022,Number,F,45-49,(F00-F99) Mental and behavioural disorders,0.0
2022,Number,F,45-49,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,F,45-49,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,F,45-49,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,F,45-49,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,F,45-49,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,F,45-49,(E00-E90) Endocrine metabolic and nutritional diseases,1.0
2022,Number,F,45-49,(J00-J99) Diseases of the respiratory system,1.0
2022,Number,F,45-49,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,F,45-49,(N00-N99) Diseases of the genitourinary system,1.0
2022,Number,F,45-49,(A00-B99) Infectious and parasitic diseases,2.0
2022,Number,F,45-49,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2022,Number,F,45-49,"(S00-T98) Injuries, poisoning and consequences of external causes",2.0
2022,Number,F,45-49,"(C00-C97,D00-D48) Neoplasms",73.0
2022,Number,F,45-49,(G00-G99) Diseases of the nervous system,10.0
2022,Number,F,45-49,(I00-I99) Diseases of the circulatory system,30.0
2022,Number,F,45-49,(K00-K93) Diseases of the digestive system,3.0
2022,Number,F,45-49,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",3.0
2022,Number,F,45-49,(U00-U99) Special purpose codes,5.0
2022,Number,F,45-49,Unknown,4.0
2022,Number,Both sexes,50-54,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",0.0
2022,Number,Both sexes,50-54,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,Both sexes,50-54,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,Both sexes,50-54,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,Both sexes,50-54,(L00-L99) Diseases of the skin and subcutaneous tissue,1.0
2022,Number,Both sexes,50-54,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,Both sexes,50-54,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",1.0
2022,Number,Both sexes,50-54,(A00-B99) Infectious and parasitic diseases,7.0
2022,Number,Both sexes,50-54,"(C00-C97,D00-D48) Neoplasms",187.0
2022,Number,Both sexes,50-54,(E00-E90) Endocrine metabolic and nutritional diseases,17.0
2022,Number,Both sexes,50-54,(F00-F99) Mental and behavioural disorders,4.0
2022,Number,Both sexes,50-54,(G00-G99) Diseases of the nervous system,9.0
2022,Number,Both sexes,50-54,(I00-I99) Diseases of the circulatory system,203.0
2022,Number,Both sexes,50-54,(J00-J99) Diseases of the respiratory system,12.0
2022,Number,Both sexes,50-54,(K00-K93) Diseases of the digestive system,20.0
2022,Number,Both sexes,50-54,(N00-N99) Diseases of the genitourinary system,6.0
2022,Number,Both sexes,50-54,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",40.0
2022,Number,Both sexes,50-54,"(S00-T98) Injuries, poisoning and consequences of external causes",21.0
2022,Number,Both sexes,50-54,(U00-U99) Special purpose codes,28.0
2022,Number,Both sexes,50-54,Unknown,23.0
2022,Number,M,50-54,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",0.0
2022,Number,M,50-54,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,M,50-54,(M00-M99) Diseases of the musculoskeletal system and connective tissue,0.0
2022,Number,M,50-54,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,M,50-54,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,M,50-54,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,M,50-54,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,M,50-54,(F00-F99) Mental and behavioural disorders,2.0
2022,Number,M,50-54,(A00-B99) Infectious and parasitic diseases,6.0
2022,Number,M,50-54,"(C00-C97,D00-D48) Neoplasms",87.0
2022,Number,M,50-54,(E00-E90) Endocrine metabolic and nutritional diseases,13.0
2022,Number,M,50-54,(G00-G99) Diseases of the nervous system,3.0
2022,Number,M,50-54,(I00-I99) Diseases of the circulatory system,154.0
2022,Number,M,50-54,(J00-J99) Diseases of the respiratory system,8.0
2022,Number,M,50-54,(K00-K93) Diseases of the digestive system,17.0
2022,Number,M,50-54,(N00-N99) Diseases of the genitourinary system,5.0
2022,Number,M,50-54,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",26.0
2022,Number,M,50-54,"(S00-T98) Injuries, poisoning and consequences of external causes",15.0
2022,Number,M,50-54,(U00-U99) Special purpose codes,18.0
2022,Number,M,50-54,Unknown,15.0
2022,Number,F,50-54,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",0.0
2022,Number,F,50-54,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,F,50-54,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,F,50-54,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,F,50-54,(A00-B99) Infectious and parasitic diseases,1.0
2022,Number,F,50-54,(L00-L99) Diseases of the skin and subcutaneous tissue,1.0
2022,Number,F,50-54,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,F,50-54,(N00-N99) Diseases of the genitourinary system,1.0
2022,Number,F,50-54,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",1.0
2022,Number,F,50-54,(F00-F99) Mental and behavioural disorders,2.0
2022,Number,F,50-54,"(C00-C97,D00-D48) Neoplasms",100.0
2022,Number,F,50-54,(E00-E90) Endocrine metabolic and nutritional diseases,4.0
2022,Number,F,50-54,(G00-G99) Diseases of the nervous system,6.0
2022,Number,F,50-54,(I00-I99) Diseases of the circulatory system,49.0
2022,Number,F,50-54,(J00-J99) Diseases of the respiratory system,4.0
2022,Number,F,50-54,(K00-K93) Diseases of the digestive system,3.0
2022,Number,F,50-54,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",14.0
2022,Number,F,50-54,"(S00-T98) Injuries, poisoning and consequences of external causes",6.0
2022,Number,F,50-54,(U00-U99) Special purpose codes,10.0
2022,Number,F,50-54,Unknown,8.0
2022,Number,Both sexes,55-59,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,Both sexes,55-59,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,Both sexes,55-59,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,Both sexes,55-59,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,Both sexes,55-59,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,Both sexes,55-59,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2022,Number,Both sexes,55-59,(A00-B99) Infectious and parasitic diseases,17.0
2022,Number,Both sexes,55-59,"(C00-C97,D00-D48) Neoplasms",374.0
2022,Number,Both sexes,55-59,(E00-E90) Endocrine metabolic and nutritional diseases,32.0
2022,Number,Both sexes,55-59,(F00-F99) Mental and behavioural disorders,13.0
2022,Number,Both sexes,55-59,(G00-G99) Diseases of the nervous system,19.0
2022,Number,Both sexes,55-59,(I00-I99) Diseases of the circulatory system,367.0
2022,Number,Both sexes,55-59,(J00-J99) Diseases of the respiratory system,41.0
2022,Number,Both sexes,55-59,(K00-K93) Diseases of the digestive system,39.0
2022,Number,Both sexes,55-59,(M00-M99) Diseases of the musculoskeletal system and connective tissue,3.0
2022,Number,Both sexes,55-59,(N00-N99) Diseases of the genitourinary system,18.0
2022,Number,Both sexes,55-59,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",73.0
2022,Number,Both sexes,55-59,"(S00-T98) Injuries, poisoning and consequences of external causes",38.0
2022,Number,Both sexes,55-59,(U00-U99) Special purpose codes,57.0
2022,Number,Both sexes,55-59,Unknown,31.0
2022,Number,M,55-59,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,M,55-59,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,M,55-59,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,M,55-59,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,M,55-59,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,M,55-59,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2022,Number,M,55-59,(M00-M99) Diseases of the musculoskeletal system and connective tissue,2.0
2022,Number,M,55-59,(A00-B99) Infectious and parasitic diseases,8.0
2022,Number,M,55-59,"(C00-C97,D00-D48) Neoplasms",190.0
2022,Number,M,55-59,(E00-E90) Endocrine metabolic and nutritional diseases,24.0
2022,Number,M,55-59,(F00-F99) Mental and behavioural disorders,9.0
2022,Number,M,55-59,(G00-G99) Diseases of the nervous system,13.0
2022,Number,M,55-59,(I00-I99) Diseases of the circulatory system,255.0
2022,Number,M,55-59,(J00-J99) Diseases of the respiratory system,22.0
2022,Number,M,55-59,(K00-K93) Diseases of the digestive system,31.0
2022,Number,M,55-59,(N00-N99) Diseases of the genitourinary system,9.0
2022,Number,M,55-59,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",56.0
2022,Number,M,55-59,"(S00-T98) Injuries, poisoning and consequences of external causes",29.0
2022,Number,M,55-59,(U00-U99) Special purpose codes,39.0
2022,Number,M,55-59,Unknown,23.0
2022,Number,F,55-59,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",0.0
2022,Number,F,55-59,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,F,55-59,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,F,55-59,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,F,55-59,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,F,55-59,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,F,55-59,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,F,55-59,(A00-B99) Infectious and parasitic diseases,9.0
2022,Number,F,55-59,"(C00-C97,D00-D48) Neoplasms",184.0
2022,Number,F,55-59,(E00-E90) Endocrine metabolic and nutritional diseases,8.0
2022,Number,F,55-59,(F00-F99) Mental and behavioural disorders,4.0
2022,Number,F,55-59,(G00-G99) Diseases of the nervous system,6.0
2022,Number,F,55-59,(I00-I99) Diseases of the circulatory system,112.0
2022,Number,F,55-59,(J00-J99) Diseases of the respiratory system,19.0
2022,Number,F,55-59,(K00-K93) Diseases of the digestive system,8.0
2022,Number,F,55-59,(N00-N99) Diseases of the genitourinary system,9.0
2022,Number,F,55-59,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",17.0
2022,Number,F,55-59,"(S00-T98) Injuries, poisoning and consequences of external causes",9.0
2022,Number,F,55-59,(U00-U99) Special purpose codes,18.0
2022,Number,F,55-59,Unknown,8.0
2022,Number,Both sexes,60-64,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,Both sexes,60-64,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,Both sexes,60-64,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,Both sexes,60-64,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,Both sexes,60-64,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,Both sexes,60-64,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",1.0
2022,Number,Both sexes,60-64,(A00-B99) Infectious and parasitic diseases,24.0
2022,Number,Both sexes,60-64,"(C00-C97,D00-D48) Neoplasms",670.0
2022,Number,Both sexes,60-64,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",3.0
2022,Number,Both sexes,60-64,(E00-E90) Endocrine metabolic and nutritional diseases,56.0
2022,Number,Both sexes,60-64,(F00-F99) Mental and behavioural disorders,11.0
2022,Number,Both sexes,60-64,(G00-G99) Diseases of the nervous system,14.0
2022,Number,Both sexes,60-64,(I00-I99) Diseases of the circulatory system,674.0
2022,Number,Both sexes,60-64,(J00-J99) Diseases of the respiratory system,82.0
2022,Number,Both sexes,60-64,(K00-K93) Diseases of the digestive system,67.0
2022,Number,Both sexes,60-64,(N00-N99) Diseases of the genitourinary system,26.0
2022,Number,Both sexes,60-64,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",111.0
2022,Number,Both sexes,60-64,"(S00-T98) Injuries, poisoning and consequences of external causes",41.0
2022,Number,Both sexes,60-64,(U00-U99) Special purpose codes,131.0
2022,Number,Both sexes,60-64,Unknown,40.0
2022,Number,M,60-64,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2022,Number,M,60-64,"(O00-O99) Pregnancy, childbirth and the puerperium",0.0
2022,Number,M,60-64,(P00-P96) Certain conditions originating in the perinatal period,0.0
2022,Number,M,60-64,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2022,Number,M,60-64,(Z00-Z99) Factors influencing health status and contract with health services,0.0
2022,Number,M,60-64,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2022,Number,M,60-64,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2022,Number,M,60-64,(A00-B99) Infectious and parasitic diseases,17.0
