Year,UNIT_MEASURE,Пол,Старосна доб,Узрок смрти,Value
2020,Број,Оба пола,50-54,(И00-И99) Болести циркулацијског система,242.0
2020,Број,Оба пола,50-54,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",31.0
2020,Број,Оба пола,50-54,(А00-Б99) Заразне и паразитарне болести,7.0
2020,Број,Оба пола,50-54,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,5.0
2020,Број,M,50-54,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,M,50-54,(Х00-Х59) Болести ока,0.0
2020,Број,M,50-54,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,M,50-54,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,M,50-54,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,M,50-54,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2020,Број,M,50-54,(М00-М99) Болести мускулоскелетног система и везивног ткива,1.0
2020,Број,M,50-54,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,1.0
2020,Број,M,50-54,(Г00-Г99) Болести нервног система,4.0
2020,Број,M,50-54,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",25.0
2020,Број,M,50-54,(И00-И99) Болести циркулацијског система,190.0
2020,Број,M,50-54,"(Ц00-Ц97,Д00-Д48) Неоплазме",110.0
2020,Број,M,50-54,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",26.0
2020,Број,M,50-54,(К00-К93) Болести дигестивног система,21.0
2020,Број,M,50-54,Непознато,15.0
2020,Број,M,50-54,(Ј00-Ј99) Болести респираторног система,17.0
2020,Број,M,50-54,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",15.0
2020,Број,M,50-54,(Н00-Н99) Болести генитално-уринарног система,10.0
2020,Број,M,50-54,(У00-У99) Шифре за посебне намјене,70.0
2020,Број,M,50-54,(А00-Б99) Заразне и паразитарне болести,5.0
2020,Број,M,50-54,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,5.0
2020,Број,Ж,50-54,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Ж,50-54,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Ж,50-54,(Х00-Х59) Болести ока,0.0
2020,Број,Ж,50-54,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Ж,50-54,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,Ж,50-54,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Ж,50-54,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Ж,50-54,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2020,Број,Ж,50-54,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2020,Број,Ж,50-54,(А00-Б99) Заразне и паразитарне болести,2.0
2020,Број,Ж,50-54,Непознато,4.0
2020,Број,Ж,50-54,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",5.0
2020,Број,Ж,50-54,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",6.0
2020,Број,Ж,50-54,(Н00-Н99) Болести генитално-уринарног система,7.0
2020,Број,Ж,50-54,(Г00-Г99) Болести нервног система,8.0
2020,Број,Ж,50-54,(И00-И99) Болести циркулацијског система,52.0
2020,Број,Ж,50-54,(Ј00-Ј99) Болести респираторног система,8.0
2020,Број,Ж,50-54,(К00-К93) Болести дигестивног система,12.0
2020,Број,Ж,50-54,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",12.0
2020,Број,Ж,50-54,(У00-У99) Шифре за посебне намјене,24.0
2020,Број,Ж,50-54,"(Ц00-Ц97,Д00-Д48) Неоплазме",128.0
2020,Број,Оба пола,55-59,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Оба пола,55-59,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Оба пола,55-59,(Х00-Х59) Болести ока,1.0
2020,Број,Оба пола,55-59,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,1.0
2020,Број,Оба пола,55-59,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2020,Број,Оба пола,55-59,(Л00-Л99) Болести коже и поткожног ткива,2.0
2020,Број,Оба пола,55-59,(М00-М99) Болести мускулоскелетног система и везивног ткива,2.0
